Date,Time,Mist.net,Family,Genus,Species,Sex,Weight.specimen.&.bag,Weight.bag,Forearm,Age,Reproductive.state,Deposit.code,Site.Category,Site.Code,Habitat,Guild
06/21/14,20:30,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/21/14,20:30,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/21/14,20:30,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.discolor,male,N/A,N/A,65.7,adult,S,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/21/14,20:30,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/21/14,20:30,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/21/14,20:30,Q1,Phyllostomidae,Sturnira,Sturnira.tildae,female,N/A,N/A,47.5,adult,PD,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/21/14,21:00,Q1,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/21/14,21:00,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/21/14,21:30,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/21/14,21:00,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/21/14,21:00,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/21/14,21:00,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,Pr,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/21/14,21:00,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/21/14,21:00,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/21/14,21:30,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.elongatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/21/14,21:30,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/21/14,21:30,S1,Phyllostomidae,Carollia,Carollia.perspicillata,female,N/A,N/A,42,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/21/14,21:30,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/21/14,21:30,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/21/14,21:30,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/21/14,21:30,S2,Phyllostomidae,Artibeus,Artibeus.planirostris,male,N/A,N/A,68.3,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.canopy.frugivores
06/21/14,22:00,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/21/14,22:00,S2,Phyllostomidae,Phyllostomus,Phyllostomus.elongatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/21/14,22:00,Q1,Phyllostomidae,Artibeus,Artibeus.obscurus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.canopy.frugivores
06/21/14,22:00,Q2,Phyllostomidae,Artibeus,Artibeus.obscurus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.canopy.frugivores
06/21/14,22:00,Q2,Phyllostomidae,Artibeus,Artibeus.obscurus,female,N/A,N/A,60.8,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.canopy.frugivores
06/21/14,22:00,Q2,Phyllostomidae,Artibeus,Artibeus.obscurus,female,N/A,N/A,57.6,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.canopy.frugivores
06/21/14,22:00,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/21/14,22:00,B1,Phyllostomidae,Carollia,Carollia.brevicauda,female,N/A,N/A,37.7,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/21/14,22:00,B1,Phyllostomidae,Carollia,Carollia.brevicauda,female,N/A,N/A,41.3,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/21/14,22:00,B1,Phyllostomidae,Carollia,Carollia.perspicillata,female,N/A,N/A,41.7,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/21/14,22:30,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/21/14,22:30,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/21/14,22:00,B2,Phyllostomidae,Chiroderma,Chiroderma.villosum,female,N/A,N/A,47.1,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.canopy.frugivores
06/21/14,22:00,B2,Phyllostomidae,Carollia,Carollia.perspicillata,male,N/A,N/A,40.1,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/21/14,22:30,S1,Phyllostomidae,Artibeus,Artibeus.obscurus,female,N/A,N/A,59.4,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.canopy.frugivores
06/21/14,23:00,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/21/14,22:30,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/21/14,22:30,Q1,Phyllostomidae,Sturnira,Sturnira.tildae,female,N/A,N/A,46,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/21/14,22:30,Q1,Phyllostomidae,Carollia,Carollia.perspicillata,female,N/A,N/A,42,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/21/14,23:00,Q1,Phyllostomidae,Artibeus,Artibeus.planirostris,male,N/A,N/A,67.2,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.canopy.frugivores
06/21/14,23:00,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/21/14,23:00,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/21/14,23:30,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/21/14,23:00,B1,Phyllostomidae,Lonchophylla ,Lonchophylla.thomasi,female,N/A,N/A,33.4,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.nectarivores
06/21/14,23:00,B1,Phyllostomidae,Chiroderma,Chiroderma.trinitatum,female,N/A,N/A,40.8,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.canopy.frugivores
06/21/14,23:00,B2,Phyllostomidae,Phyllostomus,Phyllostomus.elongatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.omnivores
06/21/14,23:30,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/21/14,23:30,B1,Phyllostomidae,Carollia,Carollia.perspicillata,male,N/A,N/A,41.1,adult,S,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/21/14,23:30,B2,Phyllostomidae,Carollia,Carollia.perspicillata,male,N/A,N/A,43.4,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/22/14,18:30,S2,Phyllostomidae,Tonatia,Tonatia.saurophila,male,38,11,58.2,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.insectivores
06/22/14,18:30,B2,Phyllostomidae,Lophostoma ,Lophostoma.silvicolum,female,45,16,54.4,adult,Pr,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.insectivores
06/22/14,19:00,Q1,Phyllostomidae,Carollia,Carollia.perspicillata,female,N/A,N/A,44.1,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/22/14,19:00,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/22/14,19:00,B1,Phyllostomidae,Carollia,Carollia.perspicillata,female,34,17,43.1,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/22/14,19:00,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/22/14,19:30,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/22/14,19:30,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/22/14,20:00,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/22/14,20:00,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/22/14,20:00,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/22/14,20:00,S2,Phyllostomidae,Desmodus,Desmodus.rotundus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.sanguivores
06/22/14,20:00,B1,Phyllostomidae,Desmodus,Desmodus.rotundus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.sanguivores
06/22/14,20:00,B1,Phyllostomidae,Carollia,Carollia.perspicillata,female,29,11,44.2,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/22/14,20:00,B2,Phyllostomidae,Artibeus,Artibeus.obscurus,female,50,15,59.5,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.canopy.frugivores
06/22/14,20:00,B2,Phyllostomidae,Artibeus,Artibeus.obscurus,female,45,12,59.6,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.canopy.frugivores
06/22/14,20:30,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/22/14,20:30,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/22/14,20:30,S1,Phyllostomidae,Artibeus,Artibeus.obscurus,female,57,16,58.7,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.canopy.frugivores
06/22/14,20:30,Q1,Phyllostomidae,Carollia,Carollia.perspicillata,male,35,17,42,adult,S,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/22/14,21:00,Q1,Phyllostomidae,Dermanura,Dermanura.anderseni,male,37,26,36.7,adult,S,N/A,RS,RS1,stream,Highly.cluttered.space.canopy.frugivores
06/22/14,20:30,Q2,Phyllostomidae,Carollia,Carollia.perspicillata,female,28,11,41,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/22/14,20:30,B1,Phyllostomidae,Carollia,Carollia.brevicauda,female,30,26,38.2,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/22/14,20:30,B2,Phyllostomidae,Carollia,Carollia.brevicauda,female,30,16,39.7,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/22/14,20:30,B2,Phyllostomidae,Carollia,Carollia.perspicillata,male,26,11,42,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/22/14,21:00,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/22/14,21:30,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/22/14,21:00,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/22/14,21:00,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/22/14,21:30,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/22/14,21:00,S2,Phyllostomidae,Carollia,Carollia.perspicillata,female,33,12,42.1,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/22/14,7:12,B2,Phyllostomidae,Sturnira,Sturnira.lilium,female,38,17,43,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/22/14,22:00,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/22/14,21:30,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/22/14,21:30,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/22/14,21:30,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/22/14,21:30,Q2,Phyllostomidae,Desmodus,Desmodus.rotundus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.sanguivores
06/22/14,22:00,S2,Phyllostomidae,Carollia,Carollia.brevicauda,female,N/A,N/A,39,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/22/14,22:00,B2,Phyllostomidae,Carollia,Carollia.perspicillata,female,32,16,40.6,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/22/14,22:30,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/22/14,22:30,B2,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/22/14,22:30,B1,Phyllostomidae,Sturnira,Sturnira.lilium,male,35,11,44.9,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/22/14,22:30,B1,Phyllostomidae,Sturnira,Sturnira.lilium,female,51,23,45.1,adult,Pr,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/22/14,22:30,B1,Phyllostomidae,Sturnira,Sturnira.lilium,female,34,12,44.8,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/22/14,23:00,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/22/14,23:00,S2,Phyllostomidae,Desmodus,Desmodus.rotundus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.sanguivores
06/22/14,23:00,S2,Phyllostomidae,Desmodus,Desmodus.rotundus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.sanguivores
06/22/14,23:30,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/22/14,23:00,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/22/14,23:00,S2,Phyllostomidae,Desmodus,Desmodus.rotundus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.sanguivores
06/22/14,23:00,B2,Phyllostomidae,Carollia,Carollia.brevicauda,female,28,11,38.7,adult,N/A,CEBIOMAS0430,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/22/14,23:00,B2,Phyllostomidae,Carollia,Carollia.perspicillata,female,32,11,41.8,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/22/14,23:00,B2,Phyllostomidae,Carollia,Carollia.brevicauda,female,33,11,38.1,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/22/14,23:30,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/22/14,23:30,S1,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/22/14,23:30,Q2,Phyllostomidae,Artibeus,Artibeus.lituratus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.canopy.frugivores
06/22/14,23:30,S2,Phyllostomidae,Artibeus,Artibeus.planirostris,female,77,16,65.4,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.canopy.frugivores
06/22/14,23:30,B1,Phyllostomidae,Artibeus,Artibeus.lituratus,male,87,15,66.3,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.canopy.frugivores
06/22/14,23:30,B2,Phyllostomidae,Carollia,Carollia.perspicillata,male,28,11,42.8,adult,S,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/23/14,18:00,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS2,stream,Highly.cluttered.space.gleaning.omnivores
06/23/14,18:00,Q2,Phyllostomidae,Artibeus,Artibeus.planirostris,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS2,stream,Highly.cluttered.space.canopy.frugivores
06/23/14,18:00,Q2,Phyllostomidae,Carollia,Carollia.brevicauda,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/23/14,18:00,Q2,Phyllostomidae,Carollia,Carollia.perspicillata,female,N/A,N/A,43,adult,N/A,N/A,RS,RS2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/23/14,18:00,Q2,Phyllostomidae,Carollia,Carollia.brevicauda,female,N/A,N/A,37.6,adult,N/A,N/A,RS,RS2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/23/14,18:00,Q2,Phyllostomidae,Artibeus,Artibeus.lituratus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS2,stream,Highly.cluttered.space.canopy.frugivores
06/23/14,18:00,S1,Phyllostomidae,Artibeus,Artibeus.lituratus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS2,edge,Highly.cluttered.space.canopy.frugivores
06/23/14,18:00,S2,Phyllostomidae,Carollia,Carollia.benkeithi,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS2,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/23/14,18:00,S2,Phyllostomidae,Carollia,Carollia.brevicauda,male,N/A,N/A,41,adult,N/A,N/A,RS,RS2,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/23/14,18:00,S2,Phyllostomidae,Carollia,Carollia.brevicauda,male,N/A,N/A,40.6,adult,N/A,N/A,RS,RS2,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/23/14,18:00,S2,Phyllostomidae,Dermanura,Dermanura.anderseni,male,N/A,N/A,36,adult,N/A,N/A,RS,RS2,edge,Highly.cluttered.space.canopy.frugivores
06/23/14,18:30,Q1,Phyllostomidae,Artibeus,Artibeus.planirostris,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS2,stream,Highly.cluttered.space.canopy.frugivores
06/23/14,18:30,Q1,Phyllostomidae,Sturnira,Sturnira.lilium,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/23/14,18:30,Q1,Phyllostomidae,Carollia,Carollia.benkeithi,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/23/14,18:30,S1,Phyllostomidae,Rhinophylla ,Rhinophylla.fischerae,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS2,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/23/14,18:30,S1,Phyllostomidae,Carollia,Carollia.perspicillata,male,N/A,N/A,42.8,adult,N/A,N/A,RS,RS2,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/23/14,18:00,S1,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,N/A,N/A,35,adult,N/A,N/A,RS,RS2,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/23/14,18:00,Q1,Phyllostomidae,Carollia,Carollia.perspicillata,female,N/A,N/A,41.5,adult,N/A,N/A,RS,RS2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/23/14,18:00,S1,Phyllostomidae,Carollia,Carollia.benkeithi,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS2,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/23/14,18:00,Q1,Phyllostomidae,Carollia,Carollia.benkeithi,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/23/14,18:00,Q1,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/23/14,18:30,Q2,Phyllostomidae,Carollia,Carollia.brevicauda,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/23/14,19:00,Q2,Phyllostomidae,Desmodus,Desmodus.rotundus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS2,stream,Highly.cluttered.space.gleaning.sanguivores
06/23/14,19:00,Q2,Phyllostomidae,Uroderma ,Uroderma.bilobatum,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/23/14,18:30,Q2,Phyllostomidae,Carollia,Carollia.perspicillata,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/23/14,19:00,S2,Phyllostomidae,Carollia,Carollia.brevicauda,female,N/A,N/A,39,adult,N/A,N/A,RS,RS2,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/23/14,19:30,Q2,Phyllostomidae,Carollia,Carollia.perspicillata,male,N/A,N/A,42,adult,N/A,N/A,RS,RS2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/23/14,19:00,S2,Phyllostomidae,Carollia,Carollia.brevicauda,female,N/A,N/A,38.5,adult,N/A,N/A,RS,RS2,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/23/14,19:00,S2,Phyllostomidae,Carollia,Carollia.brevicauda,female,N/A,N/A,39,adult,N/A,N/A,RS,RS2,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/23/14,19:00,S2,Phyllostomidae,Carollia,Carollia.brevicauda,female,N/A,N/A,39.7,adult,N/A,N/A,RS,RS2,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/23/14,19:00,Q1,Phyllostomidae,Carollia,Carollia.benkeithi,female,N/A,N/A,36.6,adult,N/A,N/A,RS,RS2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/23/14,19:00,Q1,Phyllostomidae,Artibeus,Artibeus.obscurus,female,N/A,N/A,56.6,adult,N/A,N/A,RS,RS2,stream,Highly.cluttered.space.canopy.frugivores
06/23/14,19:00,Q1,Phyllostomidae,Carollia,Carollia.brevicauda,female,N/A,N/A,39.3,adult,N/A,N/A,RS,RS2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
